ID,DATA,TEL,CPF,SOLICITANTE,CD_TUSS,DS_RECEITA
2389,2020-09-17,1100002389,12345672389,Juliana,40901076,Ecodopplercardiograma Com Estresse Farmacológico
728,2020-08-03,1100000728,12345670728,Lucas,48856,Rm de Crânio
14926,2020-09-02,1100014926,123456714926,Carlos,40805026,Tórax - 2 Incidências
3839,2020-09-08,1100003839,12345673839,Isabela,40901122,Abdome Total (Inclui Pelve)
12780,2020-02-14,1100012780,123456712780,João,41001079,Tc - Tórax
116,2020-04-21,1100000116,12345670116,Rodrigo,40103102,Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade
3986,2020-10-16,1100003986,12345673986,Carlos,40901122,Abdome Total (Inclui Pelve)
9501,2020-11-21,1100009501,12345679501,Maria,40901114,Mamas
3740,2020-12-13,1100003740,12345673740,João,40901122,Abdome Total (Inclui Pelve)
13789,2020-05-04,1100013789,123456713789,Juliana,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
3852,2020-12-13,1100003852,12345673852,Rafael,40901122,Abdome Total (Inclui Pelve)
2551,2020-10-13,1100002551,12345672551,Cristina,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
11925,2020-12-16,1100011925,123456711925,Mariana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
3279,2020-10-17,1100003279,12345673279,Isabela,40901122,Abdome Total (Inclui Pelve)
6818,2020-09-01,1100006818,12345676818,Gustavo,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1540,2020-11-06,1100001540,12345671540,João,40803139,Mãos E Punhos Para Idade Óssea
7150,2020-10-22,1100007150,12345677150,Fernando,40101010,Ecg Convencional De Até 12 Derivações
8544,2020-03-29,1100008544,12345678544,Pedro,20102020,Holter De 24 Horas - 3 Canais - Digital
14154,2020-10-21,1100014154,123456714154,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
10997,2020-03-04,1100010997,123456710997,Tatiana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
485,2020-03-15,1100000485,12345670485,Mariana,33010404,"Doppler Convencional Dos Vasos Do Pescoço (CaroTidas, Vertebrais E"
8921,2020-01-14,1100008921,12345678921,Maria,40901114,Mamas
12637,2020-04-08,1100012637,123456712637,Tatiana,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
1058,2020-01-27,1100001058,12345671058,Gustavo,40103315,Eletroneuromiografia De Mmii
5980,2020-08-15,1100005980,12345675980,João,41101014,Crânio (Encéfalo)
14097,2020-06-20,1100014097,123456714097,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
52,2020-03-10,1100000052,12345670052,Rafael,40103102,Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade
4358,2020-12-18,1100004358,12345674358,Gustavo,41101316,Articular (Por Articulação)
7303,2020-12-12,1100007303,12345677303,Ana,40101010,Ecg Convencional De Até 12 Derivações
10316,2020-06-16,1100010316,123456710316,Rodrigo,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
11670,2020-03-13,1100011670,123456711670,Fernando,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
76,2020-01-01,1100000076,12345670076,Rodrigo,40103439,Impedanciometria
8051,2020-08-08,1100008051,12345678051,Cristina,40901106,Ecodopplercardiograma Transtorácico
7697,2020-12-26,1100007697,12345677697,Tatiana,40901106,Ecodopplercardiograma Transtorácico
4907,2020-04-10,1100004907,12345674907,Paula,17111013,Colonoscopia
5263,2020-08-05,1100005263,12345675263,Ana,40202666,Colonoscopia Com Biópsia E/Ou Citologia
14961,2020-02-28,1100014961,123456714961,Maria,40805026,Tórax - 2 Incidências
13047,2020-02-05,1100013047,123456713047,Paula,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
6055,2020-06-27,1100006055,12345676055,Camila,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
11301,2020-04-23,1100011301,123456711301,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4048,2020-11-05,1100004048,12345674048,Lucas,40901122,Abdome Total (Inclui Pelve)
9425,2020-09-24,1100009425,12345679425,Mariana,40901114,Mamas
8059,2020-01-16,1100008059,12345678059,Isabela,40901106,Ecodopplercardiograma Transtorácico
7395,2020-03-14,1100007395,12345677395,Camila,40101010,Ecg Convencional De Até 12 Derivações
5824,2020-06-27,1100005824,12345675824,Pedro,41101014,Crânio (Encéfalo)
10352,2020-06-21,1100010352,123456710352,Rafael,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
6861,2020-04-22,1100006861,12345676861,Maria,40101010,Ecg Convencional De Até 12 Derivações
5253,2020-06-23,1100005253,12345675253,Patrícia,40202666,Colonoscopia Com Biópsia E/Ou Citologia
10568,2020-10-19,1100010568,123456710568,Lucas,41101189,Pelve (Não Inclui Articulações Coxofemorais)
4106,2020-08-23,1100004106,12345674106,Carlos,41101537,Angio-Rm Arterial de Crânio
5552,2020-05-29,1100005552,12345675552,Rafael,41101227,Coluna Cervical Ou Dorsal Ou Lombar
7744,2020-10-19,1100007744,12345677744,Pedro,40901106,Ecodopplercardiograma Transtorácico
15410,2020-01-09,1100015410,123456715410,Fernando,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
3389,2020-11-23,1100003389,12345673389,Juliana,40901122,Abdome Total (Inclui Pelve)
2540,2020-09-16,1100002540,12345672540,João,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
6817,2020-08-16,1100006817,12345676817,Tatiana,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
3514,2020-10-20,1100003514,12345673514,Vinícius,40901122,Abdome Total (Inclui Pelve)
9128,2020-10-16,1100009128,12345679128,Lucas,40901114,Mamas
13311,2020-09-07,1100013311,123456713311,Cristina,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
2225,2020-10-19,1100002225,12345672225,Mariana,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
14133,2020-07-01,1100014133,123456714133,Patrícia,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
972,2020-03-04,1100000972,12345670972,Rafael,29020085,Espirometria Após Broncodilatador
3137,2020-10-04,1100003137,12345673137,Tatiana,40901122,Abdome Total (Inclui Pelve)
5153,2020-01-17,1100005153,12345675153,Patrícia,40202666,Colonoscopia Com Biópsia E/Ou Citologia
9174,2020-02-08,1100009174,12345679174,Vinícius,40901114,Mamas
7861,2020-02-28,1100007861,12345677861,Maria,40901106,Ecodopplercardiograma Transtorácico
8413,2020-07-07,1100008413,12345678413,Patrícia,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
13847,2020-03-08,1100013847,123456713847,Paula,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
367,2020-09-09,1100000367,12345670367,Paula,40601129,Procedimento Diagnóstico Citopatológico Oncótico De Líquidos E Raspados Cutâneos
1768,2020-06-18,1100001768,12345671768,Lucas,41001036,Tc - Face Ou Seios Da Face
8379,2020-07-13,1100008379,12345678379,Isabela,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
4776,2020-05-15,1100004776,12345674776,Rodrigo,40901220,Articular (Por Articulação)
10537,2020-10-22,1100010537,123456710537,Tatiana,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
8072,2020-01-07,1100008072,12345678072,Rafael,40901106,Ecodopplercardiograma Transtorácico
14744,2020-09-09,1100014744,123456714744,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
8724,2020-01-04,1100008724,12345678724,Pedro,20102020,Holter De 24 Horas - 3 Canais - Digital
9542,2020-07-26,1100009542,12345679542,José,40901114,Mamas
6719,2020-05-24,1100006719,12345676719,Isabela,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
12256,2020-03-27,1100012256,123456712256,Rodrigo,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
11926,2020-06-08,1100011926,123456711926,Carlos,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2161,2020-07-10,1100002161,12345672161,Maria,40901157,"Aparelho Urinário Feminino (Rins, Ureteres E Bexiga)"
11911,2020-07-24,1100011911,123456711911,Cristina,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9372,2020-09-09,1100009372,12345679372,Rafael,40901114,Mamas
14061,2020-05-07,1100014061,123456714061,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
14819,2020-07-31,1100014819,123456714819,Isabela,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
13629,2020-02-13,1100013629,123456713629,Juliana,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
9407,2020-12-06,1100009407,12345679407,Paula,40901114,Mamas
1318,2020-01-13,1100001318,12345671318,Gustavo,40804097,Pé Ou Pododáctilo
8344,2020-11-12,1100008344,12345678344,Pedro,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
7842,2020-03-25,1100007842,12345677842,José,40901106,Ecodopplercardiograma Transtorácico
15260,2020-12-02,1100015260,123456715260,João,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
5385,2020-08-23,1100005385,12345675385,Mariana,40202666,Colonoscopia Com Biópsia E/Ou Citologia
1341,2020-05-16,1100001341,12345671341,Maria,40804127,Panorâmica Dos Membros Inferiores
12952,2020-02-02,1100012952,123456712952,Rafael,41001079,Tc - Tórax
12226,2020-06-28,1100012226,123456712226,Carlos,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
8814,2020-12-08,1100008814,12345678814,Vinícius,40901114,Mamas
7452,2020-08-03,1100007452,12345677452,Rafael,40901106,Ecodopplercardiograma Transtorácico
6934,2020-03-20,1100006934,12345676934,Vinícius,40101010,Ecg Convencional De Até 12 Derivações
12263,2020-03-21,1100012263,123456712263,Ana,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
9453,2020-04-08,1100009453,12345679453,Patrícia,40901114,Mamas
5944,2020-08-29,1100005944,12345675944,Pedro,41101014,Crânio (Encéfalo)
5260,2020-12-07,1100005260,12345675260,João,40202666,Colonoscopia Com Biópsia E/Ou Citologia
8168,2020-01-23,1100008168,12345678168,Lucas,40901106,Ecodopplercardiograma Transtorácico
9250,2020-11-05,1100009250,12345679250,Fernando,40901114,Mamas
8623,2020-02-13,1100008623,12345678623,Ana,20102020,Holter De 24 Horas - 3 Canais - Digital
8167,2020-01-28,1100008167,12345678167,Paula,40901106,Ecodopplercardiograma Transtorácico
11373,2020-04-14,1100011373,123456711373,Patrícia,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4876,2020-03-20,1100004876,12345674876,Rodrigo,40901220,Articular (Por Articulação)
1133,2020-02-07,1100001133,12345671133,Patrícia,40803090,Cotovelo
6200,2020-12-31,1100006200,12345676200,João,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
14757,2020-01-25,1100014757,123456714757,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
14630,2020-10-28,1100014630,123456714630,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
11791,2020-06-11,1100011791,123456711791,Cristina,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4161,2020-03-19,1100004161,12345674161,Maria,41101537,Angio-Rm Arterial de Crânio
1283,2020-05-26,1100001283,12345671283,Ana,40802094,Coluna Total Para Escoliose (Telespondilografia)
10395,2020-09-29,1100010395,123456710395,Camila,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
10708,2020-02-29,1100010708,123456710708,Lucas,41101189,Pelve (Não Inclui Articulações Coxofemorais)
8958,2020-02-14,1100008958,12345678958,Gustavo,40901114,Mamas
749,2020-07-29,1100000749,12345670749,Juliana,33010145,U.S. Pélvica Transvaginal
8830,2020-08-29,1100008830,12345678830,Fernando,40901114,Mamas
14803,2020-05-22,1100014803,123456714803,Ana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
5238,2020-11-28,1100005238,12345675238,Gustavo,40202666,Colonoscopia Com Biópsia E/Ou Citologia
4954,2020-03-31,1100004954,12345674954,Vinícius,19093012,Colonoscopia
7069,2020-05-01,1100007069,12345677069,Juliana,40101010,Ecg Convencional De Até 12 Derivações
6970,2020-12-31,1100006970,12345676970,Fernando,40101010,Ecg Convencional De Até 12 Derivações
13469,2020-11-05,1100013469,123456713469,Juliana,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
5467,2020-12-26,1100005467,12345675467,Paula,41101227,Coluna Cervical Ou Dorsal Ou Lombar
11924,2020-03-27,1100011924,123456711924,Pedro,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
13046,2020-11-21,1100013046,123456713046,Carlos,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
7037,2020-02-26,1100007037,12345677037,Tatiana,40101010,Ecg Convencional De Até 12 Derivações
7275,2020-05-01,1100007275,12345677275,Camila,40101010,Ecg Convencional De Até 12 Derivações
15485,2020-08-20,1100015485,123456715485,Mariana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
13967,2020-10-13,1100013967,123456713967,Paula,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
4331,2020-06-13,1100004331,12345674331,Cristina,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
8917,2020-11-02,1100008917,12345678917,Tatiana,40901114,Mamas
8232,2020-04-22,1100008232,12345678232,Rafael,40901106,Ecodopplercardiograma Transtorácico
4252,2020-06-17,1100004252,12345674252,Rafael,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
5594,2020-10-01,1100005594,12345675594,Vinícius,41101227,Coluna Cervical Ou Dorsal Ou Lombar
11357,2020-07-19,1100011357,123456711357,Tatiana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
7633,2020-06-15,1100007633,12345677633,Patrícia,40901106,Ecodopplercardiograma Transtorácico
2715,2020-09-29,1100002715,12345672715,Camila,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
14821,2020-07-27,1100014821,123456714821,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
5099,2020-10-20,1100005099,12345675099,Isabela,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
11016,2020-01-31,1100011016,123456711016,Rodrigo,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
802,2020-09-22,1100000802,12345670802,José,33020019,U.S. Obstétrico Com Doppler
8102,2020-04-12,1100008102,12345678102,José,40901106,Ecodopplercardiograma Transtorácico
6510,2020-05-29,1100006510,12345676510,Fernando,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
13888,2020-08-11,1100013888,123456713888,Lucas,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
12300,2020-09-22,1100012300,123456712300,João,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
2617,2020-03-18,1100002617,12345672617,Tatiana,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
361,2020-06-03,1100000361,12345670361,Maria,40601129,Procedimento Diagnóstico Citopatológico Oncótico De Líquidos E Raspados Cutâneos
13562,2020-01-30,1100013562,123456713562,José,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
15517,2020-08-28,1100015517,123456715517,Tatiana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
14921,2020-10-01,1100014921,123456714921,Maria,40805018,Tórax - 1 Incidência
12716,2020-07-06,1100012716,123456712716,Rodrigo,41001079,Tc - Tórax
11991,2020-02-23,1100011991,123456711991,Cristina,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
7119,2020-04-11,1100007119,12345677119,Isabela,40101010,Ecg Convencional De Até 12 Derivações
1896,2020-08-20,1100001896,12345671896,Rodrigo,41001370,Angiotomografia Arterial De Crânio
12837,2020-12-21,1100012837,123456712837,Tatiana,41001079,Tc - Tórax
6422,2020-06-13,1100006422,12345676422,José,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
515,2020-10-09,1100000515,12345670515,Camila,40901696,Ecodopplercardiograma Com Estresse Físico
11408,2020-07-10,1100011408,123456711408,Lucas,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
10835,2020-08-15,1100010835,123456710835,Camila,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4434,2020-03-16,1100004434,12345674434,Vinícius,41101316,Articular (Por Articulação)
5504,2020-11-07,1100005504,12345675504,Pedro,41101227,Coluna Cervical Ou Dorsal Ou Lombar
9101,2020-07-01,1100009101,12345679101,Maria,40901114,Mamas
2859,2020-11-21,1100002859,12345672859,Isabela,40901122,Abdome Total (Inclui Pelve)
14158,2020-10-29,1100014158,123456714158,Gustavo,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
9500,2020-01-17,1100009500,12345679500,João,40901114,Mamas
2439,2020-07-07,1100002439,12345672439,Isabela,40901092,Ecodopplercardiograma Transesofágico (Inclui Transtorácico)
5630,2020-02-29,1100005630,12345675630,Fernando,41101227,Coluna Cervical Ou Dorsal Ou Lombar
5025,2020-11-17,1100005025,12345675025,Mariana,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
3419,2020-09-07,1100003419,12345673419,Isabela,40901122,Abdome Total (Inclui Pelve)
2521,2020-01-22,1100002521,12345672521,Maria,40808122,Densitometria Óssea (Um Segmento)
13630,2020-03-16,1100013630,123456713630,Fernando,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
11389,2020-01-11,1100011389,123456711389,Juliana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
13648,2020-08-20,1100013648,123456713648,Lucas,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
13752,2020-03-12,1100013752,123456713752,Rafael,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
4135,2020-10-01,1100004135,12345674135,Camila,41101537,Angio-Rm Arterial de Crânio
13063,2020-10-27,1100013063,123456713063,Ana,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
3615,2020-03-01,1100003615,12345673615,Camila,40901122,Abdome Total (Inclui Pelve)
9790,2020-02-05,1100009790,12345679790,Fernando,40808041,Mamografia Digital Bilateral
15160,2020-08-29,1100015160,123456715160,João,40901750,US - Próstata (via abdominal)
6044,2020-05-16,1100006044,12345676044,Pedro,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
8364,2020-08-02,1100008364,12345678364,Pedro,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
11877,2020-06-22,1100011877,123456711877,Tatiana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2284,2020-08-26,1100002284,12345672284,Pedro,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
12325,2020-05-02,1100012325,123456712325,Mariana,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
9383,2020-10-31,1100009383,12345679383,Ana,40901114,Mamas
11683,2020-05-16,1100011683,123456711683,Ana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
1258,2020-04-05,1100001258,12345671258,Gustavo,40804070,Perna
7405,2020-05-27,1100007405,12345677405,Mariana,40901106,Ecodopplercardiograma Transtorácico
7288,2020-07-01,1100007288,12345677288,Lucas,40101010,Ecg Convencional De Até 12 Derivações
4222,2020-09-01,1100004222,12345674222,José,41101537,Angio-Rm Arterial de Crânio
82,2020-07-21,1100000082,12345670082,José,40103072,Audiometria Tonal Limiar Com Testes De Discriminação
10861,2020-11-26,1100010861,123456710861,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
13780,2020-03-23,1100013780,123456713780,João,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
6487,2020-01-30,1100006487,12345676487,Paula,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
2269,2020-09-09,1100002269,12345672269,Juliana,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
6924,2020-07-20,1100006924,12345676924,Pedro,40101010,Ecg Convencional De Até 12 Derivações
7837,2020-10-20,1100007837,12345677837,Tatiana,40901106,Ecodopplercardiograma Transtorácico
6473,2020-12-06,1100006473,12345676473,Patrícia,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
11524,2020-05-01,1100011524,123456711524,Pedro,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
12455,2020-02-03,1100012455,123456712455,Camila,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
12228,2020-05-30,1100012228,123456712228,Lucas,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
9502,2020-07-27,1100009502,12345679502,José,40901114,Mamas
7501,2020-09-05,1100007501,12345677501,Maria,40901106,Ecodopplercardiograma Transtorácico
12423,2020-10-19,1100012423,123456712423,Ana,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
7791,2020-01-05,1100007791,12345677791,Cristina,40901106,Ecodopplercardiograma Transtorácico
12239,2020-01-24,1100012239,123456712239,Isabela,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
11179,2020-10-20,1100011179,123456711179,Isabela,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2510,2020-09-18,1100002510,12345672510,Fernando,40901394,Doppler Colorido De Aorta E Artérias Renais
7254,2020-10-27,1100007254,12345677254,Vinícius,40101010,Ecg Convencional De Até 12 Derivações
4904,2020-11-16,1100004904,12345674904,Pedro,17111013,Colonoscopia
4219,2020-09-16,1100004219,12345674219,Isabela,41101537,Angio-Rm Arterial de Crânio
5516,2020-12-13,1100005516,12345675516,Rodrigo,41101227,Coluna Cervical Ou Dorsal Ou Lombar
13793,2020-01-31,1100013793,123456713793,Patrícia,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
3518,2020-04-17,1100003518,12345673518,Gustavo,40901122,Abdome Total (Inclui Pelve)
2127,2020-12-14,1100002127,12345672127,Paula,40901157,"Aparelho Urinário Feminino (Rins, Ureteres E Bexiga)"
6712,2020-05-18,1100006712,12345676712,Rafael,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
15540,2020-12-11,1100015540,123456715540,João,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
689,2020-06-11,1100000689,12345670689,Juliana,41001230,Angiotomografia coronariana
7755,2020-03-29,1100007755,12345677755,Camila,40901106,Ecodopplercardiograma Transtorácico
5889,2020-12-07,1100005889,12345675889,Juliana,41101014,Crânio (Encéfalo)
4918,2020-04-05,1100004918,12345674918,Gustavo,19093012,Colonoscopia
9695,2020-07-19,1100009695,12345679695,Camila,40901114,Mamas
3799,2020-08-20,1100003799,12345673799,Isabela,40901122,Abdome Total (Inclui Pelve)
307,2020-05-17,1100000307,12345670307,Paula,40103323,Eletroneuromiografia De Mmss
10405,2020-04-12,1100010405,123456710405,Mariana,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
15111,2020-09-03,1100015111,123456715111,Cristina,40901750,US - Próstata (via abdominal)
2278,2020-03-13,1100002278,12345672278,Gustavo,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
2106,2020-02-09,1100002106,12345672106,Carlos,40901173,"Abdome Inferior Masculino (Bexiga, Próstata E Vesículas Seminais)"
7294,2020-03-05,1100007294,12345677294,Vinícius,40101010,Ecg Convencional De Até 12 Derivações
4609,2020-02-24,1100004609,12345674609,Juliana,41101316,Articular (Por Articulação)
13533,2020-11-25,1100013533,123456713533,Patrícia,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
15051,2020-06-02,1100015051,123456715051,Cristina,40805026,Tórax - 2 Incidências
4187,2020-11-07,1100004187,12345674187,Paula,41101537,Angio-Rm Arterial de Crânio
6545,2020-03-05,1100006545,12345676545,Mariana,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
14781,2020-12-22,1100014781,123456714781,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
7284,2020-01-09,1100007284,12345677284,Pedro,40101010,Ecg Convencional De Até 12 Derivações
3961,2020-01-07,1100003961,12345673961,Maria,40901122,Abdome Total (Inclui Pelve)
1578,2020-04-28,1100001578,12345671578,Gustavo,40804089,Articulação Tibiotársica (Tornozelo)
4663,2020-08-11,1100004663,12345674663,Ana,41101316,Articular (Por Articulação)
15561,2020-08-25,1100015561,123456715561,Maria,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
8211,2020-02-16,1100008211,12345678211,Cristina,40901106,Ecodopplercardiograma Transtorácico
2174,2020-09-23,1100002174,12345672174,Vinícius,40901165,"Aparelho Urinário Masculino (Rins, Ureteres, Bexiga E Próstata)"
10837,2020-03-26,1100010837,123456710837,Tatiana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2072,2020-10-23,1100002072,12345672072,Rafael,41101545,Angio-RM venosa de Crânio
8756,2020-08-10,1100008756,12345678756,Rodrigo,40901114,Mamas
8125,2020-04-13,1100008125,12345678125,Mariana,40901106,Ecodopplercardiograma Transtorácico
11682,2020-02-10,1100011682,123456711682,José,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9358,2020-10-01,1100009358,12345679358,Gustavo,40901114,Mamas
4855,2020-05-23,1100004855,12345674855,Camila,40901220,Articular (Por Articulação)
12559,2020-01-26,1100012559,123456712559,Isabela,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
3830,2020-08-26,1100003830,12345673830,Fernando,40901122,Abdome Total (Inclui Pelve)
10335,2020-07-10,1100010335,123456710335,Camila,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
2764,2020-02-16,1100002764,12345672764,Pedro,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
1889,2020-12-28,1100001889,12345671889,Juliana,41001125,Tc - Coluna Cervical Ou Dorsal Ou Lombar (Até 3 Segmentos)
5057,2020-03-14,1100005057,12345675057,Tatiana,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
13216,2020-08-28,1100013216,123456713216,Rodrigo,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
30,2020-12-07,1100000030,12345670030,Fernando,40103099,Audiometria Vocal - Pesquisa De Limiar De Discriminação
13449,2020-01-01,1100013449,123456713449,Juliana,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
514,2020-07-15,1100000514,12345670514,Vinícius,40901696,Ecodopplercardiograma Com Estresse Físico
8130,2020-06-10,1100008130,12345678130,Fernando,40901106,Ecodopplercardiograma Transtorácico
